"계산방식","전략id","신호종목","실행상품코드","방향","진입ma","청산ma","추세ma","거래수","정상청산수","마감1519청산수","최대동시open","승률_pct","평균순수익률_pct","중앙순수익률_pct","평균보유분","최악거래_pct","최고거래_pct","누적복리손익","최종복리자본","누적복리수익률_pct"
"INTEGRATED_CONTINUOUS","DS003668","SK하이닉스","0197X0","SHORT","3/30","5/30","5","151","140","11","2","39.07","0.2133","-0.3533","24.84","-3.2730","12.3068","316580","1316580","31.6580"
"INTEGRATED_CONTINUOUS","DS003667","SK하이닉스","0197X0","SHORT","3/30","5/30","NONE","171","160","11","3","38.60","0.1911","-0.3533","24.54","-3.2730","12.3068","314752","1314752","31.4752"
"INTEGRATED_CONTINUOUS","DS003672","SK하이닉스","0197X0","SHORT","3/30","5/30","50","90","83","7","3","35.56","0.3347","-0.3827","24.98","-3.2730","12.3068","296910","1296910","29.6910"
"INTEGRATED_CONTINUOUS","DS002228","SK하이닉스","0197X0","SHORT","3/30","5/20","5","151","142","9","3","39.74","0.1578","-0.2000","20.22","-5.1400","11.5968","218448","1218448","21.8448"
"INTEGRATED_CONTINUOUS","DS002232","SK하이닉스","0197X0","SHORT","3/30","5/20","50","90","85","5","3","34.44","0.2574","-0.2767","21.48","-5.1400","11.5968","215389","1215389","21.5389"
"INTEGRATED_CONTINUOUS","DS002084","SK하이닉스","0197X0","SHORT","3/20","5/20","5","194","184","10","3","37.63","0.1221","-0.3134","19.05","-3.2730","11.5968","208085","1208085","20.8085"
"INTEGRATED_CONTINUOUS","DS002227","SK하이닉스","0197X0","SHORT","3/30","5/20","NONE","171","162","9","3","39.77","0.1358","-0.2000","20.86","-5.1400","11.5968","206432","1206432","20.6432"
"INTEGRATED_CONTINUOUS","DS002083","SK하이닉스","0197X0","SHORT","3/20","5/20","NONE","218","208","10","3","38.07","0.0946","-0.3029","18.88","-3.2730","11.5968","166905","1166905","16.6905"
"INTEGRATED_CONTINUOUS","DS004152","SK하이닉스","0197X0","SHORT","3/30","10/30","50","90","84","6","3","38.89","0.2100","-0.3488","26.06","-5.5717","13.6722","147134","1147134","14.7134"
"INTEGRATED_CONTINUOUS","DS003524","SK하이닉스","0197X0","SHORT","3/20","5/30","5","194","181","13","3","38.66","0.0959","-0.3950","26.70","-7.2000","12.3068","130629","1130629","13.0629"
"INTEGRATED_CONTINUOUS","DS002229","SK하이닉스","0197X0","SHORT","3/30","5/20","10","133","126","7","2","40.60","0.1067","-0.2000","19.65","-3.2730","9.9130","130397","1130397","13.0397"
"INTEGRATED_CONTINUOUS","DS002277","SK하이닉스","0197X0","SHORT","5/30","5/20","10","105","103","2","2","40.95","0.1335","-0.2533","19.78","-3.2730","10.5684","130239","1130239","13.0239"
"INTEGRATED_CONTINUOUS","DS002280","SK하이닉스","0197X0","SHORT","5/30","5/20","50","71","69","2","2","35.21","0.1775","-0.3869","20.83","-3.9397","10.5684","117811","1117811","11.7811"
"INTEGRATED_CONTINUOUS","DS002088","SK하이닉스","0197X0","SHORT","3/20","5/20","50","119","115","4","2","30.25","0.1208","-0.4227","17.25","-3.2730","11.5968","111338","1111338","11.1338"
"INTEGRATED_CONTINUOUS","DS003669","SK하이닉스","0197X0","SHORT","3/30","5/30","10","133","125","8","3","37.59","0.0959","-0.3833","25.08","-3.2730","10.6123","105702","1105702","10.5702"
"INTEGRATED_CONTINUOUS","DS002323","SK하이닉스","0197X0","SHORT","10/30","5/20","NONE","122","117","5","2","44.26","0.0967","-0.2992","18.41","-3.2730","9.9130","104939","1104939","10.4939"
"INTEGRATED_CONTINUOUS","DS003717","SK하이닉스","0197X0","SHORT","5/30","5/30","10","105","103","2","1","40.00","0.1145","-0.4384","24.45","-3.2730","11.2719","102948","1102948","10.2948"
"INTEGRATED_CONTINUOUS","DS003720","SK하이닉스","0197X0","SHORT","5/30","5/30","50","71","69","2","1","36.62","0.1556","-0.4698","22.92","-3.2730","11.2719","98560","1098560","9.8560"
"INTEGRATED_CONTINUOUS","DS002325","SK하이닉스","0197X0","SHORT","10/30","5/20","10","120","115","5","2","43.33","0.0896","-0.3496","18.18","-3.2730","9.9130","93557","1093557","9.3557"
"INTEGRATED_CONTINUOUS","DS002179","SK하이닉스","0197X0","SHORT","10/20","5/20","NONE","161","156","5","2","39.13","0.0712","-0.2977","18.01","-6.2592","9.9130","88050","1088050","8.8050"
"INTEGRATED_CONTINUOUS","DS004200","SK하이닉스","0197X0","SHORT","5/30","10/30","50","71","67","4","3","39.44","0.1472","-0.2540","27.21","-4.5616","12.6247","84131","1084131","8.4131"
"INTEGRATED_CONTINUOUS","DS001283","삼성전자","0193W0","LONG","3/30","5/10","30","79","74","5","3","35.44","0.1142","-0.2515","10.51","-1.4663","5.6091","83879","1083879","8.3879"
"INTEGRATED_CONTINUOUS","DS003528","SK하이닉스","0197X0","SHORT","3/20","5/30","50","119","112","7","3","31.93","0.1047","-0.5790","23.87","-5.0295","12.3068","79750","1079750","7.9750"
"INTEGRATED_CONTINUOUS","DS003619","SK하이닉스","0197X0","SHORT","10/20","5/30","NONE","161","154","7","3","44.72","0.0765","-0.2000","26.23","-9.0144","10.6123","77274","1077274","7.7274"
"INTEGRATED_CONTINUOUS","DS003670","SK하이닉스","0197X0","SHORT","3/30","5/30","20","114","105","9","3","35.96","0.0836","-0.3995","22.77","-3.2730","10.6123","73519","1073519","7.3519"
"INTEGRATED_CONTINUOUS","DS000179","삼성전자","0193W0","LONG","3/20","3/5","30","107","105","2","2","31.78","0.0703","-0.2360","5.74","-1.5462","5.4012","71215","1071215","7.1215"
"INTEGRATED_CONTINUOUS","DS003188","SK하이닉스","0197X0","SHORT","3/30","3/30","5","151","142","9","1","34.44","0.0587","-0.4443","18.97","-3.2730","10.6123","69604","1069604","6.9604"
"INTEGRATED_CONTINUOUS","DS002328","SK하이닉스","0197X0","SHORT","10/30","5/20","50","68","66","2","2","39.71","0.1134","-0.5032","17.24","-3.2730","9.9130","65769","1065769","6.5769"
"INTEGRATED_CONTINUOUS","DS002276","SK하이닉스","0197X0","SHORT","5/30","5/20","5","132","128","4","2","40.15","0.0628","-0.2266","19.98","-3.9397","10.5684","64998","1064998","6.4998"
"INTEGRATED_CONTINUOUS","DS002275","SK하이닉스","0197X0","SHORT","5/30","5/20","NONE","133","129","4","2","39.85","0.0623","-0.2000","20.13","-3.9397","10.5684","64880","1064880","6.4880"
"INTEGRATED_CONTINUOUS","DS004054","SK하이닉스","0197X0","SHORT","5/20","10/30","20","89","82","7","4","39.33","0.0980","-0.3616","25.78","-4.0363","12.6247","62812","1062812","6.2812"
"INTEGRATED_CONTINUOUS","DS004632","SK하이닉스","0197X0","SHORT","3/30","20/30","50","90","81","9","3","31.11","0.1057","-0.3643","26.49","-4.2887","11.8699","60749","1060749","6.0749"
"INTEGRATED_CONTINUOUS","DS000227","삼성전자","0193W0","LONG","5/20","3/5","30","86","85","1","1","33.72","0.0708","-0.2374","5.62","-2.1709","5.1846","57065","1057065","5.7065"
"INTEGRATED_CONTINUOUS","DS002712","SK하이닉스","0197X0","SHORT","3/30","10/20","50","90","84","6","3","35.56","0.1045","-0.3888","21.58","-4.9962","12.3068","55725","1055725","5.5725"
"INTEGRATED_CONTINUOUS","DS004008","SK하이닉스","0197X0","SHORT","3/20","10/30","50","119","110","9","4","33.61","0.1018","-0.3839","28.18","-11.2795","13.6722","52302","1052302","5.2302"
"INTEGRATED_CONTINUOUS","DS000420","삼성전자","0193W0","LONG","10/30","3/5","50","53","52","1","2","39.62","0.0966","-0.1232","5.85","-1.5092","4.2738","49489","1049489","4.9489"
"INTEGRATED_CONTINUOUS","DS003671","SK하이닉스","0197X0","SHORT","3/30","5/30","30","82","75","7","2","30.49","0.0776","-0.3999","23.28","-3.2730","10.6123","48844","1048844","4.8844"
"INTEGRATED_CONTINUOUS","DS000180","삼성전자","0193W0","LONG","3/20","3/5","50","111","110","1","1","29.73","0.0419","-0.2000","5.50","-1.5462","4.0130","41547","1041547","4.1547"
"INTEGRATED_CONTINUOUS","DS001272","SK하이닉스","0197X0","SHORT","3/30","5/10","50","90","87","3","2","40.00","0.0567","-0.1519","13.07","-3.6571","4.6193","40870","1040870","4.0870"
"INTEGRATED_CONTINUOUS","DS001320","SK하이닉스","0197X0","SHORT","5/30","5/10","50","71","71","0","2","39.44","0.0651","-0.1551","12.86","-3.6571","3.6682","40381","1040381","4.0381"
"INTEGRATED_CONTINUOUS","DS001844","SK하이닉스","0197X0","SHORT","10/30","3/20","5","100","97","3","2","39.00","0.0529","-0.3764","16.79","-3.2730","8.4068","39637","1039637","3.9637"
"INTEGRATED_CONTINUOUS","DS003716","SK하이닉스","0197X0","SHORT","5/30","5/30","5","132","128","4","1","37.88","0.0447","-0.4341","22.82","-3.2730","11.2719","36250","1036250","3.6250"
"INTEGRATED_CONTINUOUS","DS001749","SK하이닉스","0197X0","SHORT","3/30","3/20","10","133","126","7","2","38.35","0.0374","-0.3601","16.29","-3.2730","8.4068","34456","1034456","3.4456"
"INTEGRATED_CONTINUOUS","DS000323","삼성전자","0193W0","LONG","3/30","3/5","30","79","77","2","2","27.85","0.0483","-0.2000","5.20","-1.1645","5.1846","33953","1033953","3.3953"
"INTEGRATED_CONTINUOUS","DS002579","삼성전자","0193W0","LONG","3/20","10/20","30","107","99","8","4","40.19","0.0416","-0.2523","18.23","-4.5951","6.7373","32900","1032900","3.2900"
"INTEGRATED_CONTINUOUS","DS002099","삼성전자","0193W0","LONG","3/20","5/20","30","107","101","6","3","36.45","0.0374","-0.3046","17.53","-1.6720","5.3498","32317","1032317","3.2317"
"INTEGRATED_CONTINUOUS","DS001268","SK하이닉스","0197X0","SHORT","3/30","5/10","5","151","146","5","2","42.38","0.0293","-0.1543","12.16","-3.6571","4.2892","30386","1030386","3.0386"
"INTEGRATED_CONTINUOUS","DS001752","SK하이닉스","0197X0","SHORT","3/30","3/20","50","90","85","5","3","34.44","0.0501","-0.3619","18.21","-4.9482","8.4068","30064","1030064","3.0064"
"INTEGRATED_CONTINUOUS","DS001848","SK하이닉스","0197X0","SHORT","10/30","3/20","50","68","66","2","2","36.76","0.0593","-0.5029","15.63","-3.2730","8.4068","29373","1029373","2.9373"
"INTEGRATED_CONTINUOUS","DS003620","SK하이닉스","0197X0","SHORT","10/20","5/30","5","120","114","6","3","43.33","0.0466","-0.2756","25.92","-7.3989","10.6123","29035","1029035","2.9035"
"INTEGRATED_CONTINUOUS","DS003715","SK하이닉스","0197X0","SHORT","5/30","5/30","NONE","133","129","4","1","37.59","0.0391","-0.4384","22.65","-3.2730","11.2719","28954","1028954","2.8954"
"INTEGRATED_CONTINUOUS","DS003192","SK하이닉스","0197X0","SHORT","3/30","3/30","50","90","85","5","1","28.89","0.0459","-0.4704","17.41","-3.2730","10.6123","26738","1026738","2.6738"
"INTEGRATED_CONTINUOUS","DS000396","SK하이닉스","0193T0","LONG","10/30","3/5","50","40","40","0","1","35.00","0.0721","-0.2000","5.73","-1.7610","5.8940","25340","1025340","2.5340"
"INTEGRATED_CONTINUOUS","DS004594","삼성전자","0193W0","LONG","10/20","20/30","20","82","77","5","3","39.02","0.0605","-0.2000","29.51","-3.5119","7.3307","24792","1024792","2.4792"
"INTEGRATED_CONTINUOUS","DS002324","SK하이닉스","0197X0","SHORT","10/30","5/20","5","100","96","4","2","42.00","0.0397","-0.3716","18.25","-3.2730","9.9130","24550","1024550","2.4550"
"INTEGRATED_CONTINUOUS","DS000835","SK하이닉스","0197X0","SHORT","5/30","3/10","NONE","133","132","1","2","42.11","0.0255","-0.2495","10.70","-3.2730","4.4133","23266","1023266","2.3266"
"INTEGRATED_CONTINUOUS","DS004628","SK하이닉스","0197X0","SHORT","3/30","20/30","5","151","138","13","5","37.75","0.0498","-0.2625","31.80","-7.6656","11.8699","23092","1023092","2.3092"
"INTEGRATED_CONTINUOUS","DS004104","SK하이닉스","0197X0","SHORT","10/20","10/30","50","79","73","6","4","40.51","0.0689","-0.2457","30.56","-9.6351","11.9571","23035","1023035","2.3035"
"INTEGRATED_CONTINUOUS","DS004007","SK하이닉스","0197X0","SHORT","3/20","10/30","30","100","89","11","3","32.00","0.0505","-0.3134","24.54","-4.7025","12.7469","22227","1022227","2.2227"
"INTEGRATED_CONTINUOUS","DS004148","SK하이닉스","0197X0","SHORT","3/30","10/30","5","151","140","11","3","43.05","0.0597","-0.2000","29.46","-7.9603","13.6722","21599","1021599","2.1599"
"INTEGRATED_CONTINUOUS","DS001843","SK하이닉스","0197X0","SHORT","10/30","3/20","NONE","122","118","4","2","38.52","0.0293","-0.3742","16.48","-3.2730","8.4068","20805","1020805","2.0805"
"INTEGRATED_CONTINUOUS","DS004150","SK하이닉스","0197X0","SHORT","3/30","10/30","20","114","106","8","4","40.35","0.0416","-0.3040","24.32","-3.8309","11.9571","19093","1019093","1.9093"
"INTEGRATED_CONTINUOUS","DS002627","삼성전자","0193W0","LONG","5/20","10/20","30","86","79","7","3","39.53","0.0320","-0.2408","19.60","-2.6422","6.5179","18756","1018756","1.8756"
"INTEGRATED_CONTINUOUS","DS003288","SK하이닉스","0197X0","SHORT","10/30","3/30","50","68","66","2","3","35.29","0.0476","-0.5895","20.24","-3.2730","10.6123","18299","1018299","1.8299"
"INTEGRATED_CONTINUOUS","DS002184","SK하이닉스","0197X0","SHORT","10/20","5/20","50","79","77","2","2","34.18","0.0435","-0.3826","17.28","-6.2592","9.9130","16477","1016477","1.6477"
"INTEGRATED_CONTINUOUS","DS003189","SK하이닉스","0197X0","SHORT","3/30","3/30","10","133","126","7","1","33.83","0.0260","-0.4786","19.15","-3.2730","10.6123","15869","1015869","1.5869"
"INTEGRATED_CONTINUOUS","DS001619","삼성전자","0193W0","LONG","3/20","3/20","30","107","103","4","2","30.84","0.0215","-0.3411","12.45","-1.5462","6.0179","15700","1015700","1.5700"
"INTEGRATED_CONTINUOUS","DS004680","SK하이닉스","0197X0","SHORT","5/30","20/30","50","71","64","7","3","35.21","0.0499","-0.5400","28.18","-4.1556","10.8390","15573","1015573","1.5573"
"INTEGRATED_CONTINUOUS","DS000803","삼성전자","0193W0","LONG","3/30","3/10","30","79","75","4","3","31.65","0.0261","-0.2721","8.59","-1.6197","4.6843","15334","1015334","1.5334"
"INTEGRATED_CONTINUOUS","DS000707","삼성전자","0193W0","LONG","5/20","3/10","30","86","83","3","1","33.72","0.0243","-0.2737","9.14","-1.5712","4.6718","15289","1015289","1.5289"
"INTEGRATED_CONTINUOUS","DS004534","SK하이닉스","0197X0","SHORT","5/20","20/30","20","89","79","10","3","39.33","0.0382","-0.2534","28.51","-3.5248","10.8390","15175","1015175","1.5175"
"INTEGRATED_CONTINUOUS","DS002808","SK하이닉스","0197X0","SHORT","10/30","10/20","50","68","67","1","3","39.71","0.0474","-0.5107","21.25","-4.3224","10.6123","14869","1014869","1.4869"
"INTEGRATED_CONTINUOUS","DS000300","SK하이닉스","0193T0","LONG","3/30","3/5","50","56","56","0","1","41.07","0.0298","-0.1211","6.02","-2.0499","3.1419","13532","1013532","1.3532"
"INTEGRATED_CONTINUOUS","DS003768","SK하이닉스","0197X0","SHORT","10/30","5/30","50","68","66","2","3","38.24","0.0415","-0.5766","23.10","-3.2730","10.6123","12279","1012279","1.2279"
"INTEGRATED_CONTINUOUS","DS003203","삼성전자","0193W0","LONG","3/30","3/30","30","79","74","5","2","30.38","0.0224","-0.3322","14.32","-1.5248","5.1333","12152","1012152","1.2152"
"INTEGRATED_CONTINUOUS","DS002230","SK하이닉스","0197X0","SHORT","3/30","5/20","20","114","106","8","3","35.09","0.0261","-0.2613","19.52","-3.7499","9.9130","11985","1011985","1.1985"
"INTEGRATED_CONTINUOUS","DS001416","SK하이닉스","0197X0","SHORT","20/30","5/10","50","59","59","0","1","44.07","0.0241","-0.2000","12.46","-1.5933","2.8023","11044","1011044","1.1044"
"INTEGRATED_CONTINUOUS","DS000837","SK하이닉스","0197X0","SHORT","5/30","3/10","10","105","104","1","2","41.90","0.0186","-0.2495","10.62","-3.2730","4.4133","10807","1010807","1.0807"
"INTEGRATED_CONTINUOUS","DS001187","삼성전자","0193W0","LONG","5/20","5/10","30","86","82","4","1","34.88","0.0194","-0.2516","10.23","-1.6996","4.9282","10598","1010598","1.0598"
"INTEGRATED_CONTINUOUS","DS001139","삼성전자","0193W0","LONG","3/20","5/10","30","107","102","5","3","33.64","0.0170","-0.3413","10.88","-2.2151","5.1443","10329","1010329","1.0329"
"INTEGRATED_CONTINUOUS","DS001846","SK하이닉스","0197X0","SHORT","10/30","3/20","20","102","99","3","2","38.24","0.0236","-0.3764","16.69","-3.2730","8.4068","10211","1010211","1.0211"
"INTEGRATED_CONTINUOUS","DS004055","SK하이닉스","0197X0","SHORT","5/20","10/30","30","85","78","7","4","36.47","0.0390","-0.3937","25.44","-4.7025","12.6247","7824","1007824","0.7824"
"INTEGRATED_CONTINUOUS","DS000836","SK하이닉스","0197X0","SHORT","5/30","3/10","5","132","131","1","2","41.67","0.0138","-0.2499","10.50","-3.2730","4.4133","7677","1007677","0.7677"
"INTEGRATED_CONTINUOUS","DS001845","SK하이닉스","0197X0","SHORT","10/30","3/20","10","120","116","4","2","37.50","0.0178","-0.4120","16.23","-3.2730","8.4068","6219","1006219","0.6219"
"INTEGRATED_CONTINUOUS","DS000419","삼성전자","0193W0","LONG","10/30","3/5","30","50","49","1","1","38.00","0.0161","-0.1808","5.16","-1.5092","3.1043","6124","1006124","0.6124"
"INTEGRATED_CONTINUOUS","DS004100","SK하이닉스","0197X0","SHORT","10/20","10/30","5","120","113","7","3","45.00","0.0299","-0.1429","29.20","-7.0793","11.9571","5777","1005777","0.5777"
"INTEGRATED_CONTINUOUS","DS000788","SK하이닉스","0197X0","SHORT","3/30","3/10","5","151","145","6","2","41.06","0.0112","-0.2000","10.72","-3.2730","5.2720","5326","1005326","0.5326"
"INTEGRATED_CONTINUOUS","DS002326","SK하이닉스","0197X0","SHORT","10/30","5/20","20","102","99","3","2","43.14","0.0198","-0.3716","17.72","-3.2730","9.9130","5244","1005244","0.5244"
"INTEGRATED_CONTINUOUS","DS004740","삼성전자","0193W0","LONG","10/30","20/30","50","53","51","2","2","35.85","0.0336","-0.3809","28.04","-3.5119","6.5107","5125","1005125","0.5125"
"INTEGRATED_CONTINUOUS","DS003523","SK하이닉스","0197X0","SHORT","3/20","5/30","NONE","218","205","13","3","38.99","0.0370","-0.3950","26.03","-8.9578","12.3068","4668","1004668","0.4668"
"INTEGRATED_CONTINUOUS","DS000416","삼성전자","0193W0","LONG","10/30","3/5","5","85","84","1","1","36.47","0.0077","-0.2000","4.85","-1.5016","4.2738","2963","1002963","0.2963"
"INTEGRATED_CONTINUOUS","DS000260","SK하이닉스","0197X0","SHORT","10/20","3/5","5","120","120","0","1","35.83","0.0053","-0.2475","5.60","-2.2470","4.4023","-67","999933","-0.0067"
"INTEGRATED_CONTINUOUS","DS001368","SK하이닉스","0197X0","SHORT","10/30","5/10","50","68","67","1","2","36.76","0.0092","-0.3002","11.34","-3.6571","6.3909","-506","999494","-0.0506"
"INTEGRATED_CONTINUOUS","DS001186","삼성전자","0193W0","LONG","5/20","5/10","20","81","77","4","1","35.80","0.0061","-0.2771","10.75","-1.8210","4.9282","-647","999353","-0.0647"
"INTEGRATED_CONTINUOUS","DS000348","SK하이닉스","0193T0","LONG","5/30","3/5","50","49","49","0","1","42.86","0.0030","-0.2000","6.06","-2.4837","2.0704","-820","999180","-0.0820"
"INTEGRATED_CONTINUOUS","DS002086","SK하이닉스","0197X0","SHORT","3/20","5/20","20","102","96","6","3","33.33","0.0147","-0.3207","18.67","-3.2730","10.6884","-1791","998209","-0.1791"
"INTEGRATED_CONTINUOUS","DS003621","SK하이닉스","0197X0","SHORT","10/20","5/30","10","151","144","7","3","43.71","0.0253","-0.2457","25.63","-9.0144","10.6123","-1879","998121","-0.1879"
"INTEGRATED_CONTINUOUS","DS002376","SK하이닉스","0197X0","SHORT","20/30","5/20","50","59","59","0","1","37.29","0.0086","-0.3826","18.58","-3.6275","7.0851","-2166","997834","-0.2166"
"INTEGRATED_CONTINUOUS","DS000659","삼성전자","0193W0","LONG","3/20","3/10","30","107","103","4","3","28.97","0.0045","-0.2864","9.76","-2.2151","4.8874","-2783","997217","-0.2783"
"INTEGRATED_CONTINUOUS","DS001315","SK하이닉스","0197X0","SHORT","5/30","5/10","NONE","133","133","0","2","40.60","0.0062","-0.2000","12.13","-3.6571","4.5307","-3187","996813","-0.3187"
"INTEGRATED_CONTINUOUS","DS003060","삼성전자","0193W0","LONG","3/20","3/30","50","111","107","4","5","35.14","0.0036","-0.3515","18.33","-1.7152","4.3541","-3649","996351","-0.3649"
"INTEGRATED_CONTINUOUS","DS000884","SK하이닉스","0197X0","SHORT","10/30","3/10","5","100","99","1","2","41.00","0.0045","-0.2471","10.18","-6.0613","5.5386","-5553","994447","-0.5553"
"INTEGRATED_CONTINUOUS","DS004006","SK하이닉스","0197X0","SHORT","3/20","10/30","20","102","93","9","4","34.31","0.0200","-0.3909","23.58","-3.8309","12.7469","-5970","994030","-0.5970"
"INTEGRATED_CONTINUOUS","DS001316","SK하이닉스","0197X0","SHORT","5/30","5/10","5","132","132","0","2","40.15","0.0035","-0.2000","11.93","-3.6571","4.5307","-6836","993164","-0.6836"
"INTEGRATED_CONTINUOUS","DS001412","SK하이닉스","0197X0","SHORT","20/30","5/10","5","80","79","1","2","43.75","-0.0045","-0.2000","11.94","-2.9092","2.8023","-7927","992073","-0.7927"
"INTEGRATED_CONTINUOUS","DS001363","SK하이닉스","0197X0","SHORT","10/30","5/10","NONE","122","121","1","2","40.16","0.0051","-0.2793","11.75","-6.1757","6.3909","-8011","991989","-0.8011"
"INTEGRATED_CONTINUOUS","DS000324","삼성전자","0193W0","LONG","3/30","3/5","50","95","95","0","2","30.53","-0.0039","-0.2380","5.07","-1.3111","4.0130","-8116","991884","-0.8116"
"INTEGRATED_CONTINUOUS","DS001234","삼성전자","0193W0","LONG","10/20","5/10","20","82","79","3","2","34.15","-0.0043","-0.2000","10.09","-1.7026","4.8205","-8476","991524","-0.8476"
"INTEGRATED_CONTINUOUS","DS001317","SK하이닉스","0197X0","SHORT","5/30","5/10","10","105","105","0","2","40.00","0.0010","-0.1551","12.20","-3.6571","4.5307","-8541","991459","-0.8541"
"INTEGRATED_CONTINUOUS","DS002856","SK하이닉스","0197X0","SHORT","20/30","10/20","50","59","59","0","2","33.90","0.0032","-0.4697","21.24","-4.3491","7.7665","-8555","991445","-0.8555"
"INTEGRATED_CONTINUOUS","DS002147","삼성전자","0193W0","LONG","5/20","5/20","30","86","82","4","2","39.53","-0.0023","-0.2905","15.81","-2.2965","5.1333","-8681","991319","-0.8681"
"INTEGRATED_CONTINUOUS","DS000204","SK하이닉스","0193T0","LONG","5/20","3/5","50","67","67","0","1","37.31","-0.0057","-0.2459","5.78","-2.3512","6.2516","-8866","991134","-0.8866"
"INTEGRATED_CONTINUOUS","DS001748","SK하이닉스","0197X0","SHORT","3/30","3/20","5","151","143","8","3","38.41","0.0069","-0.3601","17.25","-4.9482","8.4068","-9239","990761","-0.9239"
"INTEGRATED_CONTINUOUS","DS000274","삼성전자","0193W0","LONG","10/20","3/5","20","82","79","3","2","31.71","-0.0082","-0.2433","5.02","-1.2488","5.0766","-10120","989880","-1.0120"
"INTEGRATED_CONTINUOUS","DS003432","SK하이닉스","0197X0","SHORT","3/10","5/30","50","175","165","10","5","30.86","0.0370","-0.5484","25.59","-4.6677","11.9394","-10815","989185","-1.0815"
"INTEGRATED_CONTINUOUS","DS000739","SK하이닉스","0197X0","SHORT","10/20","3/10","NONE","161","158","3","2","40.37","0.0026","-0.2000","9.89","-5.4142","5.5386","-11199","988801","-1.1199"
"INTEGRATED_CONTINUOUS","DS001699","SK하이닉스","0197X0","SHORT","10/20","3/20","NONE","161","156","5","2","40.99","0.0061","-0.4283","15.83","-4.9380","8.4068","-11781","988219","-1.1781"
"INTEGRATED_CONTINUOUS","DS002181","SK하이닉스","0197X0","SHORT","10/20","5/20","10","151","146","5","2","37.75","0.0073","-0.3826","17.46","-6.2592","9.9130","-12206","987794","-1.2206"
"INTEGRATED_CONTINUOUS","DS003624","SK하이닉스","0197X0","SHORT","10/20","5/30","50","79","75","4","3","39.24","0.0143","-0.4147","25.15","-9.0144","10.6123","-12384","987616","-1.2384"
"INTEGRATED_CONTINUOUS","DS000262","SK하이닉스","0197X0","SHORT","10/20","3/5","20","80","80","0","1","35.00","-0.0108","-0.2475","5.26","-2.2470","4.4023","-12803","987197","-1.2803"
"INTEGRATED_CONTINUOUS","DS003048","SK하이닉스","0197X0","SHORT","3/20","3/30","50","119","113","6","3","28.57","0.0082","-0.5159","19.91","-4.6034","11.3926","-13138","986862","-1.3138"
"INTEGRATED_CONTINUOUS","DS001704","SK하이닉스","0197X0","SHORT","10/20","3/20","50","79","76","3","2","36.71","0.0012","-0.5408","15.35","-4.9380","8.4068","-13393","986607","-1.3393"
"INTEGRATED_CONTINUOUS","DS000371","삼성전자","0193W0","LONG","5/30","3/5","30","66","66","0","1","27.27","-0.0156","-0.2993","5.15","-1.4739","4.0130","-13394","986606","-1.3394"
"INTEGRATED_CONTINUOUS","DS004248","SK하이닉스","0197X0","SHORT","10/30","10/30","50","68","65","3","2","36.76","0.0078","-0.3673","24.22","-4.3224","11.9571","-13503","986497","-1.3503"
"INTEGRATED_CONTINUOUS","DS004147","SK하이닉스","0197X0","SHORT","3/30","10/30","NONE","171","159","12","4","42.69","0.0355","-0.2594","28.02","-7.9603","13.6722","-13752","986248","-1.3752"
"INTEGRATED_CONTINUOUS","DS003283","SK하이닉스","0197X0","SHORT","10/30","3/30","NONE","122","117","5","3","38.52","0.0074","-0.3984","21.64","-6.2043","10.6123","-14117","985883","-1.4117"
"INTEGRATED_CONTINUOUS","DS002723","삼성전자","0193W0","LONG","3/30","10/20","30","79","72","7","3","36.71","-0.0048","-0.2765","19.01","-2.1380","6.5179","-14175","985825","-1.4175"
"INTEGRATED_CONTINUOUS","DS002180","SK하이닉스","0197X0","SHORT","10/20","5/20","5","120","116","4","2","38.33","0.0038","-0.4099","18.43","-6.2592","9.9130","-14241","985759","-1.4241"
"INTEGRATED_CONTINUOUS","DS000828","SK하이닉스","0193T0","LONG","5/30","3/10","50","49","49","0","2","42.86","-0.0245","-0.2000","11.82","-2.5061","3.1769","-14896","985104","-1.4896"
"INTEGRATED_CONTINUOUS","DS000840","SK하이닉스","0197X0","SHORT","5/30","3/10","50","71","71","0","2","36.62","-0.0145","-0.3943","10.89","-3.2730","4.4133","-16238","983762","-1.6238"
"INTEGRATED_CONTINUOUS","DS002664","SK하이닉스","0197X0","SHORT","10/20","10/20","50","79","77","2","2","34.18","0.0059","-0.3085","19.39","-7.0793","10.6123","-16259","983741","-1.6259"
"INTEGRATED_CONTINUOUS","DS001364","SK하이닉스","0197X0","SHORT","10/30","5/10","5","100","100","0","2","39.00","-0.0031","-0.3229","11.87","-6.1757","6.3909","-16300","983700","-1.6300"
"INTEGRATED_CONTINUOUS","DS000883","SK하이닉스","0197X0","SHORT","10/30","3/10","NONE","122","120","2","2","39.34","-0.0044","-0.2501","10.09","-6.0613","5.5386","-16368","983632","-1.6368"
"INTEGRATED_CONTINUOUS","DS004627","SK하이닉스","0197X0","SHORT","3/30","20/30","NONE","171","157","14","6","37.43","0.0224","-0.2658","31.12","-7.6656","11.8699","-17440","982560","-1.7440"
"INTEGRATED_CONTINUOUS","DS003300","삼성전자","0193W0","LONG","10/30","3/30","50","53","51","2","2","32.08","-0.0216","-0.4163","22.96","-2.8176","4.2230","-17468","982532","-1.7468"
